Date,NO_weighted_value(ug m-3)
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,45.66803379342415
2018-07-22,14.483215067012964
2018-07-23,33.69504534894145
2018-07-24,89.10464954866409
2018-07-25,53.50019611838077
2018-07-26,43.55507935443943
2018-07-27,15.726846370994096
2018-07-28,-495.669477704653
2018-07-29,-134.06462756610836
2018-07-30,403.3927052064237
2018-07-31,-4038.070581899944
2018-08-01,-6.804618230370259
2018-08-02,27.41431456024731
2018-08-03,65.49979339847238
2018-08-04,84.11816915347845
2018-08-05,63.49942396710048
2018-08-06,13.564709766325107
2018-08-07,10.777423792952659
2018-08-08,37.75255984266073
2018-08-09,80.99377752989766
2018-08-10,14.840766413557738
2018-08-11,33.69419917680881
2018-08-12,-131.09638919764322
2018-08-13,20.411061693696016
2018-08-14,17.607445328037358
2018-08-15,7.497371298018646
2018-08-16,116.0977083393586
2018-08-17,19.790031830853806
2018-08-18,-10.12121078818356
2018-08-19,59.85561089734663
2018-08-20,4.8551821170073985
2018-08-21,34.76514396105184
2018-08-22,1.5891823613677794
2018-08-23,9.842957747295419
2018-08-24,10.241976466719024
2018-08-25,34.36189947285355
2018-08-26,-22.047454570480298
2018-08-27,-264.68055272317486
2018-08-28,72.82484669880776
2018-08-29,81.22930543013362
2018-08-30,125.09392306402265
2018-08-31,-131.38705688100745
2018-09-01,16.548130642132232
2018-09-02,-59.796917753286614
2018-09-03,313.35475324700826
2018-09-04,888.7320244350242
2018-09-05,56.69792326533062
2018-09-06,48.878555568643115
2018-09-07,11.444428259962388
2018-09-08,-24.64453416331179
2018-09-09,-126.58583503546629
2018-09-10,-103.43661512197254
2018-09-11,47.122818837970726
2018-09-12,85.13481819822886
2018-09-13,72.14816094952069
2018-09-14,17.41235063942934
2018-09-15,93.4755824804112
2018-09-16,181.30277069639627
2018-09-17,1376.500522049039
2018-09-18,23.878168779537503
2018-09-19,-21.526122459910766
2018-09-20,-142.40683293187365
2018-09-21,-7.970258114068361
2018-09-22,-47.73926209571499
2018-09-23,121.90430001591204
2018-09-24,122.41952701787054
2018-09-25,-1487.9705608392655
2018-09-26,-78.57511542100721
2018-09-27,0.1879887220210108
2018-09-28,349.39788856613234
2018-09-29,57.816853730839895
2018-09-30,38.59963074140379
2018-10-01,59.565784469064084
2018-10-02,14.657171525622545
2018-10-03,67.26241755016571
2018-10-04,55.33446888520793
2018-10-05,-135.37710446571003
2018-10-06,40.65809008557275
2018-10-07,34.98363067477333
2018-10-08,-254.85515714289394
2018-10-09,274.1055736218234
2018-10-10,-73.03572586037687
2018-10-11,107.69628648282571
2018-10-12,119.53919671981998
2018-10-13,-1098.588026636219
2018-10-14,161.9870811018855
2018-10-15,2273.1243988856804
2018-10-16,243.8982018614577
2018-10-17,-18.01232738195219
2018-10-18,151.9365638535332
2018-10-19,191.84124086080809
2018-10-20,111.61592915168171
2018-10-21,22.78050636749517
2018-10-22,111.17836482546564
2018-10-23,18.4083948292061
2018-10-24,27.596676074670565
2018-10-25,20.215756192502063
2018-10-26,20.94060906162686
2018-10-27,30.551508619618364
2018-10-28,378.5819494278512
2018-10-29,442.0244733424437
2018-10-30,36.4339242944276
2018-10-31,348.7218019877525
2018-11-01,60.772046006539476
2018-11-02,89.68579032957135
2018-11-03,-91.55651257141548
2018-11-04,-127.03654288788803
2018-11-05,255.68046950234313
2018-11-06,112.67100389111398
2018-11-07,9.674226661447094
2018-11-08,-31.507839417301696
2018-11-09,2.3864529279840667
2018-11-10,819.3264917448008
2018-11-11,77.73016547316854
2018-11-12,72.98058563549495
2018-11-13,60.80547182589019
2018-11-14,-346.0626726216624
2018-11-15,1543.5593804699383
2018-11-16,-153.1352199572043
2018-11-17,313.9957057729344
2018-11-18,233.0658540327474
2018-11-19,1171.648884197672
2018-11-20,-1537.8329913922526
2018-11-21,119.6589176116401
2018-11-22,456.88344194499194
2018-11-23,537.456212915944
2018-11-24,377.78595734402484
2018-11-25,-539.6730577514825
2018-11-26,318.48300789870143
2018-11-27,424.4725879105208
2018-11-28,-79.25456193026585
2018-11-29,-215.15021336816122
2018-11-30,179.4614122844862
2018-12-01,68.66033139619365
2018-12-02,32.46792363295475
2018-12-03,7.285672651544727
2018-12-04,249.4809124181561
2018-12-05,75.05888593555915
2018-12-06,-11.425448294733823
2018-12-07,10.383322472830717
2018-12-08,-17.32436988050764
2018-12-09,7.0111304517586905
2018-12-10,18.77924211599454
2018-12-11,264.3762530588744
2018-12-12,19.988188349774873
2018-12-13,197.21530637124846
2018-12-14,193.78884194304862
2018-12-15,-5.507728900702773
2018-12-16,-8242.93648898002
2018-12-17,1234.9567240678598
2018-12-18,263.66195550275114
2018-12-19,-2890.2167346477654
2018-12-20,-2393.3942327744408
2018-12-21,10.078296215719876
2018-12-22,759.2345060414989
2018-12-23,26.406420237612213
2018-12-24,393.58909051369494
2018-12-25,83.45834795181818
2018-12-26,-95.97888859845358
2018-12-27,204.35846773347288
2018-12-28,109.89444733085833
2018-12-29,-76.40131142575592
2018-12-30,14.12501477273309
2018-12-31,16.13373363225084
2019-01-01,19.090231832204523
2019-01-02,87.61627156929775
2019-01-03,134.08427470957955
2019-01-04,69.08340966748452
2019-01-05,37.74486030046376
2019-01-06,24.890788648216454
2019-01-07,-0.23834417905114247
2019-01-08,0.0
2019-01-09,92.92780286473464
2019-01-10,75.65101608667563
2019-01-11,94.30433571962905
2019-01-12,6.739092044891034
2019-01-13,3.8022999485154183
2019-01-14,28.254020476395574
2019-01-15,-26.381814038223215
2019-01-16,53.56343751007489
2019-01-17,55.717121641627905
2019-01-18,101.84078223457128
2019-01-19,33.84321891935522
2019-01-20,515.9259861578362
2019-01-21,119.33215873824598
2019-01-22,45.701197184364304
2019-01-23,102.52578827475674
2019-01-24,113.47073684538319
2019-01-25,-53.17001148982811
2019-01-26,4.532719585263095
2019-01-27,0.0
2019-01-28,59.884888190537424
2019-01-29,-197.8199244124823
2019-01-30,62.496774793095646
2019-01-31,9391.121316908724
2019-02-01,88.82995170312196
2019-02-02,69.75700954698928
2019-02-03,29.665428352320713
2019-02-04,24.64412694955773
2019-02-05,-1805.064094364568
2019-02-06,67.24417991435098
2019-02-07,-14.705075800246135
2019-02-08,-44.84863756220166
2019-02-09,43.8391740382478
2019-02-10,1.7575550430083888
2019-02-11,79.13480134658987
2019-02-12,-59.19282881557521
2019-02-13,-225.8007263322655
2019-02-14,-643.4269352433574
2019-02-15,114.59353878034634
2019-02-16,-102.35155875205567
2019-02-17,48.37778873126635
2019-02-18,90.51101698006565
2019-02-19,-141.18654786782835
2019-02-20,-115.14300575314259
2019-02-21,-464.1503986321961
2019-02-22,87.81090072581445
2019-02-23,-671.0146305067599
2019-02-24,142.13685805925653
2019-02-25,164.60074565119328
2019-02-26,502.680126537182
2019-02-27,-289.0646106247288
2019-02-28,124.47981066762527
2019-03-01,33.14436795465932
2019-03-02,59.50918198566349
2019-03-03,-1300.34070174987
2019-03-04,-95.37666872067791
2019-03-05,324.82516842260736
2019-03-06,543.1153757330379
2019-03-07,-4485.8135703246535
2019-03-08,291.0552740759995
2019-03-09,12.294847408571757
2019-03-10,6.53691910822665
2019-03-11,10.484440057210946
2019-03-12,140.84213844415402
2019-03-13,6.599379850215014
2019-03-14,9.317901866306473
2019-03-15,21.368067323277522
2019-03-16,-33.04350035968382
2019-03-17,6.122916700780133
2019-03-18,14.412896401734407
2019-03-19,32.41122383025528
2019-03-20,-35.16718102271901
2019-03-21,36.86029260802858
2019-03-22,92.45303417872077
2019-03-23,205.3252621533123
2019-03-24,40.15996166451353
2019-03-25,61.776525921159426
2019-03-26,69.37193395009497
2019-03-27,55.27820396194363
2019-03-28,61.40414275116822
2019-03-29,192.38629622960713
2019-03-30,164.75577893966891
2019-03-31,370.7878216899108
2019-04-01,24.954708124595157
2019-04-02,24.62758305787773
2019-04-03,63.052039971500555
2019-04-04,-62.766668192552785
2019-04-05,-11.059181864240344
2019-04-06,536.4968754344462
2019-04-07,26.361543401974167
2019-04-08,67.4303316671564
2019-04-09,10998.088070447262
2019-04-10,-527.4639839188328
2019-04-11,-92.05674609248223
2019-04-12,-416.2579148037927
2019-04-13,66.42967568880243
2019-04-14,-206.25908939808053
2019-04-15,27.423494969905477
2019-04-16,-1917.9225031597027
2019-04-17,898.8179740422802
2019-04-18,34.25464366633358
2019-04-19,-337.8434743467333
2019-04-20,125.42955753486773
2019-04-21,141.92065889564205
2019-04-22,65.88413512825353
2019-04-23,283.7568246454408
2019-04-24,-76.99536182118374
2019-04-25,189.50915401788257
2019-04-26,-29.671296691880606
2019-04-27,-3.504600596019313
2019-04-28,25.12318459858693
2019-04-29,124.24224726701115
2019-04-30,-36378.27708058269
2019-05-01,82.73060142932987
2019-05-02,45.967862604979004
2019-05-03,46.03468397293226
2019-05-04,11.454932836234335
2019-05-05,29.332688717055085
2019-05-06,5.19456855392766
2019-05-07,-148.65766613645147
2019-05-08,-381.2604132729645
2019-05-09,39.01089577675857
2019-05-10,37.7734733832102
2019-05-11,1883.3024075243572
2019-05-12,89.68457685206982
2019-05-13,-13.061033904046539
2019-05-14,129.47552934781274
2019-05-15,-29.52938034420022
2019-05-16,23.596935017399133
2019-05-17,-229.91675244048247
2019-05-18,-135.49520658953912
2019-05-19,61.27913555518977
2019-05-20,-32.58890682587764
2019-05-21,38.30691561268943
2019-05-22,25.244713827520343
2019-05-23,16.649482391928224
2019-05-24,25.45080232413971
2019-05-25,13.461704426359532
2019-05-26,56.01696036002997
2019-05-27,9.076502309587998
2019-05-28,33.0511513524051
2019-05-29,-218.873670449178
2019-05-30,-8.731133974991447
2019-05-31,-51.40852803804806
2019-06-01,115.74235373662265
2019-06-02,-2193.6971899080086
2019-06-03,404.16195614824517
2019-06-04,188.58525015556162
2019-06-05,457.40078664255867
2019-06-06,-396.0115550286936
2019-06-07,11.220904203191559
2019-06-08,-18.597451678700764
2019-06-09,-3.256610708448817
2019-06-10,76.49657409769165
2019-06-11,-61.30648527130441
2019-06-12,-844.3056388745072
2019-06-13,-237.1896168833345
2019-06-14,-1224.1819513913179
2019-06-15,-2319.300980425637
2019-06-16,-311.54325611544436
2019-06-17,117.685161892177
2019-06-18,34.91615719045252
2019-06-19,7.644176288794334
2019-06-20,10.793122826551652
2019-06-21,25.052887845332098
2019-06-22,-81.00127383394437
2019-06-23,41.69079682310806
2019-06-24,-105.81672438430721
2019-06-25,36.59624910995182
2019-06-26,122.6006573157192
2019-06-27,272.29225853772
2019-06-28,6.60133363034781
2019-06-29,-65.83994608655973
2019-06-30,3.045943050749241
2019-07-01,20.4558615141454
2019-07-02,44.69321126620098
2019-07-03,102.1859999438895
2019-07-04,-4.285002991755789
2019-07-05,19.979428768963242
2019-07-06,34.469577851403585
2019-07-07,49.07108564557301
2019-07-08,-833.2695581611157
2019-07-09,479.26365463140587
2019-07-10,77.54489896784487
2019-07-11,6.826879872749984
2019-07-12,32.41561576719912
2019-07-13,-28.55097495547929
2019-07-14,91.65179075009557
2019-07-15,-491.2546370303835
2019-07-16,-37.34395035028649
2019-07-17,-77.62529220804991
2019-07-18,10.137558311929979
2019-07-19,351.06816946760455
2019-07-20,-9.399519207134514
2019-07-21,21.04239694051342
2019-07-22,-28.940450322724537
2019-07-23,10.336374609299611
2019-07-24,-107.59970979141745
2019-07-25,481.15637065277576
2019-07-26,13.343162649072045
2019-07-27,18.769743806587922
2019-07-28,4.008156044094329
2019-07-29,-82.21674751277304
2019-07-30,-20.33562317276361
2019-07-31,5.100146926233885
2019-08-01,30.51633305144749
2019-08-02,134.67343131049827
2019-08-03,65.09741478247206
2019-08-04,-332.7324478052902
2019-08-05,57.15610685422138
2019-08-06,92.05854550092266
2019-08-07,6.035312785268892
2019-08-08,-552.4812800661707
2019-08-09,490.19336384989373
2019-08-10,-8.859402807434513
2019-08-11,2.3453775312239786
2019-08-12,28.110114030471863
2019-08-13,4.635799694842272
2019-08-14,-207.04561307227846
2019-08-15,-101.31827106622526
2019-08-16,-84.82503752322735
2019-08-17,12.395658531080954
2019-08-18,-44.64293488671723
2019-08-19,-3.5897294325538907
2019-08-20,9.183161230663178
2019-08-21,275.89571963695573
2019-08-22,69.77458211648978
2019-08-23,346.6089333949841
2019-08-24,93.52546100487854
2019-08-25,-68.2693916817115
2019-08-26,452.7406996851463
2019-08-27,33.10242601793243
2019-08-28,45.58484763975606
2019-08-29,10.025811966920259
2019-08-30,96.63483211872004
2019-08-31,51.771677148868264
2019-09-01,8.770516566057207
2019-09-02,6.171419468239936
2019-09-03,7.652472993234051
2019-09-04,35.98821093839949
2019-09-05,42.23075996707221
2019-09-06,1.4023172422846741
2019-09-07,39.3603032769842
2019-09-08,28.841437953020204
2019-09-09,23.792650690358187
2019-09-10,48.54039416498664
2019-09-11,83.45168193093474
2019-09-12,27.629101871277467
2019-09-13,-111.13857174714164
2019-09-14,-115.51380410084803
2019-09-15,15.654016423573397
2019-09-16,54.79102291524492
2019-09-17,-45.188095895599005
2019-09-18,557.6604184353637
2019-09-19,63.925854117468475
2019-09-20,374.65456940146044
2019-09-21,68.46261547269513
2019-09-22,88.14740230219991
2019-09-23,-90.39580789156653
2019-09-24,-21.52390437628138
2019-09-25,-12.817954550129695
2019-09-26,148.32207543310466
2019-09-27,-66.51051040847507
2019-09-28,-20.631564208614947
2019-09-29,-4.669295100874676
2019-09-30,13.953808810714916
2019-10-01,43.960813786469906
2019-10-02,70.31045801113466
2019-10-03,489.1647378485767
2019-10-04,23.308377036402263
2019-10-05,206.86317131175096
2019-10-06,10.63265485652085
2019-10-07,97.9485524488947
2019-10-08,13.56215814581418
2019-10-09,-4.449085202498983
2019-10-10,8.748807846463206
2019-10-11,45.61518715364202
2019-10-12,-27.572483286286854
2019-10-13,15.00315055553677
2019-10-14,33.836841142656766
2019-10-15,35.401505800158716
2019-10-16,13.085623453576765
2019-10-17,70.95706795991495
2019-10-18,-135.47022332881835
2019-10-19,-108.54605659249097
2019-10-20,65.13460341495725
2019-10-21,49.89689227188223
2019-10-22,52.5861148570129
2019-10-23,192.5994064565508
2019-10-24,66.01432086555475
2019-10-25,-179.30031000796808
2019-10-26,14.357621584860263
2019-10-27,28.50824724273586
2019-10-28,-337.71109787864316
2019-10-29,922.5605393026668
2019-10-30,153.4338581214769
2019-10-31,354.06659917021926
2019-11-01,432.7959795121358
2019-11-02,18.165457423994628
2019-11-03,15.893507020190947
2019-11-04,-94.5454988735907
2019-11-05,118.1654523966422
2019-11-06,-131.93259760142013
2019-11-07,-11.014516477980926
2019-11-08,186.9503383977305
2019-11-09,140.9378185790028
2019-11-10,124.15425165768272
2019-11-11,9.281902233749161
2019-11-12,10.65906019395175
2019-11-13,393.4205924659037
2019-11-14,1114.8032839192806
2019-11-15,-137.11331841818864
2019-11-16,-8.002312286600286
2019-11-17,-334.6866841996648
2019-11-18,239.96931781980172
2019-11-19,-17.163872757835517
2019-11-20,129.3223690487798
2019-11-21,201.4835844978824
2019-11-22,-109.8066456769063
2019-11-23,186.69947014972962
2019-11-24,7431.442193776849
2019-11-25,-694.4131090703506
2019-11-26,-126.46714076829349
2019-11-27,4069.906495461284
2019-11-28,32.729212921955316
2019-11-29,185.88606231502342
2019-11-30,266.0072900560794
2019-12-01,209.84095551784947
2019-12-02,84.10730628568624
2019-12-03,102.12705286390744
2019-12-04,-96.52904926286843
2019-12-05,783.3982172612496
2019-12-06,3.899388265045272
2019-12-07,13.411240795531404
2019-12-08,163.71537867894017
2019-12-09,47.64870432876342
2019-12-10,-100.05383888596043
2019-12-11,-14.941870399156237
2019-12-12,650.4621128154807
2019-12-13,8.740674115095125
2019-12-14,4.619203162500271
2019-12-15,-18.828062784598906
2019-12-16,-141.16820113201538
2019-12-17,70.38129547665872
2019-12-18,-188.83466497211097
2019-12-19,-93.65565666106187
2019-12-20,264.6453259495385
2019-12-21,325.27022277720175
2019-12-22,-1.4371182282430155
2019-12-23,13.38813353330669
2019-12-24,-58.58013392216412
2019-12-25,42.48852199990632
2019-12-26,71.54418319805318
2019-12-27,71.49200348028889
2019-12-28,-18.11926891579479
2019-12-29,29.183873425181027
2019-12-30,-16.672909418766668
2019-12-31,76.44077643088143
2020-01-01,997.7832405851825
2020-01-02,-33.97979623744775
2020-01-03,0.0
2020-01-04,54.90008132299151
2020-01-05,-199.5027322499305
2020-01-06,-5.998711085821716
2020-01-07,-6.77703043981602
2020-01-08,15.966066583764215
2020-01-09,-8.351668997716892
2020-01-10,28.69954434376273
2020-01-11,-56.74093600647702
2020-01-12,4.786944491922988
2020-01-13,-103.81425581413082
2020-01-14,45.79293295174572
2020-01-15,-26.8895162309462
2020-01-16,-331.8315001049684
2020-01-17,-4.622538705491838
2020-01-18,42.86702834615371
2020-01-19,77.53711972079785
2020-01-20,114.31986080539761
2020-01-21,131.53660133783075
2020-01-22,318.3127284111073
2020-01-23,335.9448860802113
2020-01-24,65.97190156461608
2020-01-25,810.9687020639105
2020-01-26,29.956206705099433
2020-01-27,-235.79033937007614
2020-01-28,-7.3764594806277675
2020-01-29,6.7091518510304144
2020-01-30,-80.39248347461162
2020-01-31,-19.752763012023834
2020-02-01,42.931855353726604
2020-02-02,-93.91207697534
2020-02-03,11.86478934845796
2020-02-04,23.749949787868633
2020-02-05,71.52239929402803
2020-02-06,-10.229314856502878
2020-02-07,11.961455409152128
2020-02-08,-21.38323974727234
2020-02-09,-7.596990587041196
2020-02-10,5.035207091781008
2020-02-11,6.294195342502734
2020-02-12,31.98211581533706
2020-02-13,6.055415591968455
2020-02-14,476.02382458879777
2020-02-15,225.98525848978207
2020-02-16,7.647909394586785
2020-02-17,-0.11658512944464583
2020-02-18,12.014483730957842
2020-02-19,12.916904395020438
2020-02-20,3.5124934868665787
2020-02-21,30.52784820462437
2020-02-22,0.5067482680579141
2020-02-23,12.456739914502474
2020-02-24,-4.367002929089217
2020-02-25,7.093846869241964
2020-02-26,11.246639891341864
2020-02-27,44.58814032565795
2020-02-28,-43.423518464868515
2020-02-29,28.234798988864434
2020-03-01,53.00122650325592
2020-03-02,40.82260158670629
2020-03-03,35.240690277498125
2020-03-04,-3.69602921995028
2020-03-05,196.16369394325554
2020-03-06,50.81559420578201
2020-03-07,77.27161049209113
2020-03-08,24.49240851058246
2020-03-09,4.588357948938657
2020-03-10,4.559246267279491
2020-03-11,8.817027841891967
2020-03-12,4.3071529781394755
2020-03-13,8.844145435330784
2020-03-14,-466.30624528077203
2020-03-15,-3.1685670302897018
2020-03-16,25.335884681818676
2020-03-17,134.42897033022768
2020-03-18,15.147826174231485
2020-03-19,-7757.45064151498
2020-03-20,-431.0104520538182
2020-03-21,85.11934230260823
2020-03-22,39.84030665382782
2020-03-23,607.0316032969449
2020-03-24,-11.596948571366438
2020-03-25,63.45277231505054
2020-03-26,-70.35355091452021
2020-03-27,-1517.0102671606417
2020-03-28,-115.78983907983775
2020-03-29,26.080584037803646
2020-03-30,18.105177161297075
2020-03-31,-104.9105526341216
2020-04-01,25.689085517433938
2020-04-02,3.2757713033164806
2020-04-03,13.90193234821657
2020-04-04,17.54286924360443
2020-04-05,4.446040646718405
2020-04-06,24.044502428885515
2020-04-07,-12.815651895065466
2020-04-08,92.98583871618948
2020-04-09,-82.56032028561292
2020-04-10,52.28957523480943
2020-04-11,29.438634896191893
2020-04-12,56.00009154728342
2020-04-13,287.20250517874763
2020-04-14,6.689596059916118
2020-04-15,-24.563069326542625
2020-04-16,32.190233205453524
2020-04-17,52.681899775558
2020-04-18,15.248480459084373
2020-04-19,131.11634957241154
2020-04-20,22.251983031146406
2020-04-21,15.739914647591343
2020-04-22,-141.77067087657394
2020-04-23,14.519719574461696
2020-04-24,-162.92618954602852
2020-04-25,1.2405122328336295
2020-04-26,22.003789035668586
2020-04-27,4.953269715761703
2020-04-28,-85.95465015544517
2020-04-29,53.164584430903226
2020-04-30,1557.7850741979187
2020-05-01,0.0
2020-05-02,3.785493795470691
2020-05-03,43.128575558755436
2020-05-04,-181.5412512901188
2020-05-05,-2.1669226826125962
2020-05-06,22.039426467920862
2020-05-07,107.08912425632946
2020-05-08,51.397072509419516
2020-05-09,-37.92488247124381
2020-05-10,45.975113568549716
2020-05-11,-126.47469058663019
2020-05-12,16.300246939500127
2020-05-13,-61.30284571413527
2020-05-14,57.69581641954473
2020-05-15,29.322907889567947
2020-05-16,7.594765652087681
2020-05-17,2.458346881392332
2020-05-18,0.0
2020-05-19,3.185313991160863
2020-05-20,-8.250323384359895
2020-05-21,-19.00429420972585
2020-05-22,1.1854089399859093
2020-05-23,2.520483415422215
2020-05-24,0.0
2020-05-25,4.099020607700408
2020-05-26,20.692298908142973
2020-05-27,21.61992719545058
2020-05-28,12.936553740633233
2020-05-29,-100.3123253962302
2020-05-30,33.62879829749516
2020-05-31,42.28175486576326
2020-06-01,19.702767631136762
2020-06-02,70.06041194076809
2020-06-03,-4.40149401022822
2020-06-04,26.546439560851738
2020-06-05,4.203417779115429
2020-06-06,2.6865869046256465
2020-06-07,8.078015205297255
2020-06-08,-404.42328087739406
2020-06-09,-242.32248978742888
2020-06-10,362.73036998576345
2020-06-11,-2.9585711447500813
2020-06-12,37.04190731748695
2020-06-13,-326.77668602388536
2020-06-14,41.75328186617743
2020-06-15,-12.78290350297294
2020-06-16,-38.57683547152136
2020-06-17,-50.428361081720226
2020-06-18,7.438669244686999
2020-06-19,-2.377872071948488
2020-06-20,29.69208497099706
2020-06-21,82.32497133944193
2020-06-22,-156.09406307501274
2020-06-23,121.95705241961753
2020-06-24,50.060141998265266
2020-06-25,-41.9271390187997
2020-06-26,32.24255794842705
2020-06-27,51.49724732433992
2020-06-28,-3.3143273080433513
2020-06-29,-5.7001669242395225
2020-06-30,18.630873950604485
2020-07-01,-8.712699069051464
2020-07-02,5.742389019688615
2020-07-03,46.854898647721534
2020-07-04,-3.100643596228898
2020-07-05,-1.2625144975084872
2020-07-06,7.090273550221971
2020-07-07,10.834755876557992
2020-07-08,-31.78652838935021
2020-07-09,229.27784715148564
2020-07-10,4.077592981604558
2020-07-11,23.61523018940884
2020-07-12,7.497936366757402
2020-07-13,20.303105667789055
2020-07-14,29.415489703927154
2020-07-15,10.253012871284584
2020-07-16,30.071269920229106
2020-07-17,0.4066514690262153
2020-07-18,4.9141214460990135
2020-07-19,-19.82053364214766
2020-07-20,19.40580338915507
2020-07-21,1668.9128624331688
2020-07-22,52.279715511540985
2020-07-23,14.420690809421625
2020-07-24,55.16586417922365
2020-07-25,10.66740980909156
2020-07-26,2.5417270867415667
2020-07-27,-50.712904451115115
2020-07-28,3.105341522865503
2020-07-29,14.03829933150305
2020-07-30,465.3679768157555
2020-07-31,27.117354432476436
2020-08-01,3.683411829359345
2020-08-02,-5.392585443222611
2020-08-03,8.124258593464202
2020-08-04,9.39395760738006
2020-08-05,-12.168283137309075
2020-08-06,-56.19757317969395
2020-08-07,85.59045785435498
2020-08-08,43.88988702162655
2020-08-09,134.63728220544743
2020-08-10,40.89968733895558
2020-08-11,4.692649217216871
2020-08-12,64.34012136229528
2020-08-13,180.16310406194864
2020-08-14,8.054192995337687
2020-08-15,159.7539507237887
2020-08-16,-537.192584185535
2020-08-17,-95.53221766838948
2020-08-18,-55.711721302166254
2020-08-19,-70.76425285074936
2020-08-20,-171.56940897571076
2020-08-21,-182.0423995355277
2020-08-22,10.33885086522045
2020-08-23,-2.303957012457055
2020-08-24,10.165002388798529
2020-08-25,-12.782699706277675
