Date,NO_weighted_value(ug m-3)
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,38.0
2018-07-22,21.9
2018-07-23,77.13555145503494
2018-07-24,66.43001455217828
2018-07-25,94.88664325638894
2018-07-26,60.79359897008038
2018-07-27,76.9
2018-07-28,9.023113289060925
2018-07-29,3.7
2018-07-30,66.53501610085542
2018-07-31,5.3
2018-08-01,64.00506754085535
2018-08-02,80.6
2018-08-03,71.71724831869211
2018-08-04,4.2
2018-08-05,22.564816650762236
2018-08-06,108.16609091526168
2018-08-07,49.77866385986276
2018-08-08,100.2
2018-08-09,103.5
2018-08-10,8.8
2018-08-11,63.631829691672245
2018-08-12,9.8
2018-08-13,68.74156883745049
2018-08-14,10.7
2018-08-15,96.7
2018-08-16,8.7
2018-08-17,72.3
2018-08-18,9.658906347976059
2018-08-19,11.7
2018-08-20,47.83654490713459
2018-08-21,57.7
2018-08-22,7.7
2018-08-23,64.5
2018-08-24,48.5
2018-08-25,27.9
2018-08-26,44.64895161240093
2018-08-27,15.185780118643443
2018-08-28,8.1
2018-08-29,58.2
2018-08-30,0.0
2018-08-31,58.9
2018-09-01,23.5
2018-09-02,59.602951868133545
2018-09-03,14.7
2018-09-04,43.44822765378487
2018-09-05,23.538493918161013
2018-09-06,20.6
2018-09-07,11.9
2018-09-08,63.6
2018-09-09,22.715520671522224
2018-09-14,55.47072165259699
2018-09-15,26.3
2018-09-16,4.1
2018-09-17,62.63351588357269
2018-09-18,6.804904454526742
2018-09-19,69.7
2018-09-20,14.793279497186626
2018-09-21,43.4
2018-09-22,27.5
2018-09-23,7.6
2018-09-24,71.77648610578443
2018-09-25,120.5
2018-09-26,14.8
2018-09-27,107.0
2018-09-28,26.432453471243583
2018-09-29,42.36167624449513
2018-09-30,24.7
2018-10-01,28.10905005429661
2018-10-02,67.0
2018-10-03,134.7
2018-10-04,79.24572103017016
2018-10-05,111.96218702407948
2018-10-06,0.0
2018-10-07,40.6
2018-10-08,64.52986491934094
2018-10-09,144.8
2018-10-10,116.2
2018-10-11,63.88585671866453
2018-10-12,51.39000644051369
2018-10-13,3.0
2018-10-14,24.3
2018-10-15,43.20630689343454
2018-10-16,127.1
2018-10-17,159.0
2018-10-18,53.78616599066011
2018-10-19,26.1
2018-10-20,144.39999
2018-10-21,21.944255778934014
2018-10-22,34.936322224032786
2018-10-23,76.9
2018-10-24,102.6
2018-10-25,96.494339530849
2018-10-26,59.0
2018-10-27,21.149140698664986
2018-10-28,14.08708149783596
2018-10-29,52.34178534812056
2018-10-30,46.0182520055004
2018-10-31,109.75852915496066
2018-11-01,135.10001
2018-11-02,0.0
2018-11-03,14.1
2018-11-04,95.3
2018-11-05,140.65403736344538
2018-11-06,49.9
2018-11-07,5.0
2018-11-08,135.15002230936605
2018-11-09,73.39325167409717
2018-11-10,7.8
2018-11-11,12.3
2018-11-12,133.8
2018-11-13,9.4
2018-11-14,84.75125233876656
2018-11-15,127.42340247457433
2018-11-16,90.83985567505496
2018-11-17,16.6
2018-11-18,87.48132322597174
2018-11-19,118.1
2018-11-20,142.89999
2018-11-21,221.60001
2018-11-22,0.0
2018-11-23,106.57357316557494
2018-11-24,130.8
2018-11-25,64.60393090641747
2018-11-26,87.8
2018-11-27,90.99794645668617
2018-11-28,64.66245478921637
2018-11-29,37.3
2018-11-30,67.93507773419549
2018-12-01,126.2861685381856
2018-12-02,11.2
2018-12-03,66.4
2018-12-04,232.88405362508337
2018-12-05,79.3
2018-12-06,53.52629667549903
2018-12-07,37.67711552647479
2018-12-08,15.834601043485534
2018-12-09,22.9
2018-12-10,99.3956040363575
2018-12-11,127.761869233157
2018-12-12,102.38617482589521
2018-12-13,146.80256088806243
2018-12-14,137.2
2018-12-15,19.31549137712145
2018-12-16,29.0
2018-12-17,76.0
2018-12-18,3.9
2018-12-19,7.0
2018-12-20,66.6
2018-12-21,34.1
2018-12-22,29.2
2018-12-23,4.3
2018-12-24,96.5
2018-12-25,67.4
2018-12-26,9.539170972303218
2018-12-27,202.5276404105121
2018-12-28,147.3
2018-12-29,0.0
2018-12-30,19.220461613998047
2018-12-31,19.877806081270524
2019-01-01,14.066421395325904
2019-01-02,38.0
2019-01-03,6.8
2019-01-04,54.2
2019-01-05,30.4
2019-01-06,38.1
2019-01-07,42.6
2019-01-08,42.4
2019-01-09,26.5
2019-01-10,112.2
2019-01-11,113.7
2019-01-12,25.9
2019-01-13,13.1
2019-01-14,41.2
2019-01-15,70.2
2019-01-16,45.0
2019-01-17,37.22757801856324
2019-01-18,99.66228448100905
2019-01-19,178.5
2019-01-20,40.6112174560209
2019-01-21,171.98433225642657
2019-01-22,71.608061866284
2019-01-23,27.987638824918896
2019-01-24,136.9040375609648
2019-01-25,71.73244912355385
2019-01-26,3.3
2019-01-27,12.1
2019-01-28,58.0
2019-01-29,77.9
2019-01-30,100.3
2019-01-31,177.53531586320798
2019-02-01,107.7
2019-02-02,0.0
2019-02-03,45.47873251092587
2019-02-04,74.79146787814001
2019-02-05,82.09571644249084
2019-02-06,129.10001
2019-02-07,35.7
2019-02-08,61.0
2019-02-09,14.1
2019-02-10,14.9
2019-02-11,84.64968247738288
2019-02-12,86.0
2019-02-13,81.6
2019-02-14,208.60001
2019-02-15,108.43602468926403
2019-02-16,72.20414072272999
2019-02-17,69.2
2019-02-18,24.661192130873832
2019-02-19,26.182697161451504
2019-02-20,23.102849489865932
2019-02-21,53.80523665690642
2019-02-22,117.87349702416839
2019-02-23,70.5
2019-02-24,85.48194771863555
2019-02-25,213.22952628894558
2019-02-26,264.20001
2019-02-27,173.3717932700706
2019-02-28,56.41654407685982
2019-03-01,0.0
2019-03-02,3.5
2019-03-03,3.0
2019-03-04,36.0
2019-03-05,43.4
2019-03-06,6.3561133729521275
2019-03-07,38.2
2019-03-08,48.2
2019-03-09,16.0
2019-03-10,2.2
2019-03-11,30.5
2019-03-12,29.9
2019-03-13,5.5
2019-03-14,33.86850480634808
2019-03-15,28.0
2019-03-16,9.5
2019-03-17,15.8
2019-03-18,67.9
2019-03-19,68.3
2019-03-20,53.21149706740869
2019-03-22,60.19798406304044
2019-03-23,57.1
2019-03-24,0.0
2019-03-25,37.6
2019-03-26,78.8
2019-03-27,79.16088872783504
2019-03-28,101.8
2019-03-29,72.9
2019-03-30,67.9
2019-03-31,13.508041575534959
2019-04-01,85.37246694749612
2019-04-02,52.143224547663145
2019-04-03,54.32119497437291
2019-04-04,28.9
2019-04-05,88.53260997285886
2019-04-06,2.1
2019-04-07,21.955176661413365
2019-04-08,85.1
2019-04-09,7.0
2019-04-10,36.010900648520874
2019-04-11,76.04046901992831
2019-04-12,11.52199388708656
2019-04-13,15.688168983634618
2019-04-14,22.938011530533544
2019-04-15,36.5
2019-04-16,81.9
2019-04-17,48.29921360560965
2019-04-18,37.5
2019-04-19,8.26938724580904
2019-04-20,38.0
2019-04-21,4.3
2019-04-22,3.9
2019-04-23,39.30410130625258
2019-04-24,88.87532011587078
2019-04-25,29.0
2019-04-26,54.1200846773799
2019-04-27,20.022640738726025
2019-04-28,15.943137832358172
2019-04-29,95.6744281353513
2019-04-30,44.03013237460479
2019-05-01,72.38399137123912
2019-05-02,20.392793177437117
2019-05-03,41.03129338342708
2019-05-04,5.2
2019-05-05,11.359649963587952
2019-05-06,5.766533025786782
2019-05-07,45.800655934338316
2019-05-08,75.08302542928641
2019-05-09,36.50776699614152
2019-05-10,47.4
2019-05-11,17.6
2019-05-12,41.2
2019-05-13,29.685945837807378
2019-05-14,34.8
2019-05-15,51.55015607412699
2019-05-16,21.823523881500133
2019-05-17,28.50077293988888
2019-05-18,21.960810059561886
2019-05-19,17.02839009305401
2019-05-20,37.1
2019-05-21,25.014967811804997
2019-05-22,46.429529270062346
2019-05-23,44.225694187205754
2019-05-24,32.80477193980981
2019-05-25,13.45840858018366
2019-05-26,15.570911818970533
2019-05-27,6.0
2019-05-28,18.539847785052736
2019-05-29,25.1
2019-05-30,32.543677632167075
2019-05-31,41.46865726655568
2019-06-01,6.354232009252483
2019-06-02,5.6
2019-06-03,28.2
2019-06-04,8.801698432141054
2019-06-05,15.752044882995383
2019-06-06,79.2
2019-06-07,14.712389214510944
2019-06-08,10.165336058771413
2019-06-09,2.2
2019-06-10,56.8
2019-06-11,12.889967608794283
2019-06-12,36.50506686962177
2019-06-13,42.3
2019-06-14,25.9
2019-06-15,7.0345020935557265
2019-06-16,6.9
2019-06-17,3.8
2019-06-18,6.4
2019-06-19,96.3
2019-06-20,0.0
2019-06-21,57.7
2019-06-22,12.9
2019-06-23,2.456675580374725
2019-06-24,58.2
2019-06-25,23.915680323627832
2019-06-26,30.0
2019-06-27,21.937114963358784
2019-06-28,4.3
2019-06-29,45.9891466911007
2019-06-30,7.8
2019-07-01,0.0
2019-07-02,6.3
2019-07-03,61.1
2019-07-04,36.14945222286389
2019-07-05,24.854229311142024
2019-07-06,18.973268352967498
2019-07-07,2.9
2019-07-08,43.2
2019-07-09,44.001932711264196
2019-07-10,5.8
2019-07-11,49.9
2019-07-12,18.7
2019-07-13,14.3
2019-07-14,10.2
2019-07-15,46.1
2019-07-16,23.12469214432882
2019-07-17,3.0
2019-07-18,54.1
2019-07-19,35.4
2019-07-20,25.1
2019-07-21,17.5
2019-07-22,32.8
2019-07-23,55.3
2019-07-24,50.4
2019-07-25,59.3
2019-07-26,41.823087109095205
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,73.2
2019-07-30,2.9
2019-07-31,33.67471307147788
2019-08-01,44.4
2019-08-02,28.3
2019-08-03,19.2
2019-08-04,6.5
2019-08-05,12.70966377552471
2019-08-06,4.8
2019-08-07,23.20631523799579
2019-08-08,47.5
2019-08-09,48.9
2019-08-10,3.6
2019-08-11,16.174564325618952
2019-08-12,28.54276822966621
2019-08-13,38.6
2019-08-14,46.532080553119165
2019-08-15,0.0
2019-08-16,9.1
2019-08-17,4.1
2019-08-18,3.5
2019-08-19,15.90990118178519
2019-08-20,0.0
2019-08-21,41.1
2019-08-22,39.518698263842666
2019-08-23,67.18147909321455
2019-08-24,21.3
2019-08-25,10.3
2019-08-26,8.9
2019-08-27,37.5
2019-08-28,38.884841395269
2019-08-29,42.6
2019-08-30,41.981639402117054
2019-08-31,26.12807816151095
2019-09-01,16.27657532546791
2019-09-02,18.35838951605056
2019-09-03,42.6
2019-09-04,29.9
2019-09-05,21.83991033323144
2019-09-06,40.29774357495853
2019-09-07,12.6
2019-09-08,15.758681672922087
2019-09-09,104.3
2019-09-10,16.1
2019-09-11,36.9
2019-09-12,59.4
2019-09-13,0.0
2019-09-14,31.13865117660785
2019-09-15,36.8
2019-09-16,45.01914434522447
2019-09-17,6.7
2019-09-18,84.9
2019-09-19,87.37513262181649
2019-09-20,129.39999
2019-09-21,0.0
2019-09-22,12.3
2019-09-23,69.4
2019-09-24,89.4
2019-09-25,46.0
2019-09-26,29.2
2019-09-27,47.73189603371552
2019-09-28,2.4
2019-09-29,17.7861369306054
2019-09-30,86.05293525261575
2019-10-01,12.5
2019-10-02,12.4
2019-10-03,30.4
2019-10-04,41.52839712167391
2019-10-05,71.01333858839858
2019-10-06,3.585468036702183
2019-10-07,19.858698002508852
2019-10-08,34.1
2019-10-09,34.1
2019-10-10,4.7
2019-10-11,35.236210259483485
2019-10-12,26.079115437067276
2019-10-13,10.2
2019-10-14,74.39978382436378
2019-10-15,50.190026359457455
2019-10-16,65.0
2019-10-17,42.7
2019-10-18,4.3
2019-10-19,13.235689747772518
2019-10-20,18.3
2019-10-21,20.102018836461152
2019-10-22,124.46794326930095
2019-10-23,137.22833359944366
2019-10-24,90.2638418932997
2019-10-25,28.9
2019-10-26,14.4
2019-10-27,20.573028319836254
2019-10-28,43.66718001460928
2019-10-29,61.7
2019-11-01,42.1
2019-11-02,4.979323449326547
2019-11-03,21.9
2019-11-04,18.5
2019-11-05,12.2
2019-11-06,103.9
2019-11-07,73.7
2019-11-08,113.1
2019-11-09,74.62626066067456
2019-11-10,35.41801366174384
2019-11-11,29.427837215802313
2019-11-12,46.28886948439593
2019-11-13,78.71405266723129
2019-11-14,110.48599826126903
2019-11-15,82.7546282333695
2019-11-16,77.65148517461411
2019-11-17,0.0
2019-11-18,11.4
2019-11-19,50.0
2019-11-20,150.6917634797575
2019-11-21,208.10001
2019-11-22,78.1
2019-11-23,0.0
2019-11-24,67.39746086696155
2019-11-25,40.9954285107126
2019-11-26,59.8
2019-11-27,53.92423553409904
2019-11-28,51.3
2019-11-29,36.2
2019-11-30,57.5487276401162
2019-12-01,37.9
2019-12-02,216.2
2019-12-03,94.00212803096026
2019-12-04,189.0
2019-12-05,98.36596245590007
2019-12-06,41.23648283328437
2019-12-07,37.82144870574707
2019-12-08,10.428714124282681
2019-12-11,64.57332304223313
2019-12-12,55.8
2019-12-13,0.0
2019-12-14,15.289766995340797
2019-12-15,28.061677655494307
2019-12-16,70.85544606516468
2019-12-17,122.7
2019-12-18,26.30456912424207
2019-12-19,51.56890577287895
2019-12-20,36.41365384797482
2019-12-21,14.0
2019-12-22,15.5
2019-12-23,13.31630809362825
2019-12-24,19.88623150221473
2019-12-25,31.475666350969195
2019-12-26,23.5
2019-12-27,72.47055821819764
2019-12-28,87.6
2019-12-29,40.1512790207305
2019-12-30,39.7
2019-12-31,37.6
2020-01-01,28.238181542982513
2020-01-02,52.54514233500694
2020-01-03,24.375520675814723
2020-01-04,35.191824562116835
2020-01-05,2.7965049021503274
2020-01-06,15.418035707819618
2020-01-07,2.9
2020-01-08,37.4
2020-01-09,38.25983096882409
2020-01-10,11.1
2020-01-11,22.780628096785215
2020-01-12,6.1
2020-01-13,11.9
2020-01-14,47.51128838918308
2020-01-15,80.28953268208147
2020-01-16,19.5
2020-01-17,25.470924699861808
2020-01-18,28.1
2020-01-19,46.3
2020-01-20,78.5
2020-01-21,177.89999
2020-01-22,123.95739431213646
2020-01-23,75.8635445477571
2020-01-24,92.1
2020-01-25,73.9
2020-01-26,13.33446277861642
2020-01-27,46.8272077321549
2020-01-28,37.1
2020-01-29,0.0
2020-01-30,38.101503298322896
2020-02-04,20.453301402561856
2020-02-05,121.6
2020-02-06,99.62524584601665
2020-02-07,32.10682817781928
2020-02-08,11.6
2020-02-09,3.5
2020-02-10,19.68151156030619
2020-02-11,21.722268772385775
2020-02-12,41.256532769696236
2020-02-13,27.25403733656577
2020-02-14,48.84463483628933
2020-02-15,4.570688348792552
2020-02-16,0.4
2020-02-17,26.4
2020-02-18,29.672645117417655
2020-02-19,37.3
2020-02-20,14.102745339320228
2020-02-21,1.9
2020-02-22,0.0
2020-02-23,10.58835531269339
2020-02-24,15.154888346272726
2020-02-25,24.0064299590966
2020-02-26,29.866104066720503
2020-02-27,30.434349660123754
2020-02-28,26.6
2020-02-29,11.9
2020-03-01,13.017047467837624
2020-03-02,24.9
2020-03-03,0.0
2020-03-04,64.8
2020-03-05,0.0
2020-03-06,32.277203146556005
2020-03-07,40.44416476230235
2020-03-08,9.63150099354582
2020-03-09,4.3
2020-03-10,8.876586815871718
2020-03-11,27.14810897569169
2020-03-12,23.2
2020-03-13,0.0
2020-03-14,21.35789516572507
2020-03-15,16.1
2020-03-16,0.0
2020-03-17,12.7
2020-03-18,5.03761425817418
2020-03-19,21.03670166188294
2020-03-20,2.8
2020-03-21,1.9
2020-03-22,1.474045304024489
2020-03-23,6.0
2020-03-24,16.075929686623564
2020-03-25,12.9
2020-03-26,3.3
2020-03-27,7.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,3.3
2020-03-31,2.8
2020-04-01,2.1
2020-04-02,8.8
2020-04-03,14.3
2020-04-04,11.0
2020-04-05,5.7
2020-04-06,2.7
2020-04-07,3.8
2020-04-08,22.0
2020-04-09,5.6
2020-04-10,2.2
2020-04-11,15.6
2020-04-12,0.6
2020-04-13,0.0
2020-04-14,6.61282477286378
2020-04-15,3.3
2020-04-16,3.7
2020-04-17,6.495073875229856
2020-04-18,2.9
2020-04-19,1.8631006362712923
2020-04-20,4.6916861099320615
2020-04-21,3.1
2020-04-22,5.026614039324014
2020-04-23,14.1
2020-04-24,2.5
2020-04-25,1.5
2020-04-26,1.9
2020-04-27,1.8
2020-04-28,1.392337288984264
2020-04-29,0.8
2020-04-30,19.1
2020-05-01,10.3
2020-05-02,0.0
2020-05-03,1.8
2020-05-04,1.7
2020-05-05,1.1
2020-05-06,21.2
2020-05-07,3.2742656798510446
2020-05-08,0.5
2020-05-09,0.6
2020-05-10,0.3
2020-05-11,1.4
2020-05-12,1.5
2020-05-13,12.10565503587366
2020-05-14,13.761364672139724
2020-05-15,1.8675827103996894
2020-05-16,0.0
2020-05-17,1.3
2020-05-18,7.8469264640857554
2020-05-19,0.0
2020-05-20,2.5
2020-05-21,1.2
2020-05-22,1.1
2020-05-23,0.9
2020-05-24,3.4
2020-05-25,1.1
2020-05-26,1.2207612560833812
2020-05-27,2.2
2020-05-28,1.3
2020-05-29,7.602240677221604
2020-05-30,1.3877977187271593
2020-05-31,0.6
2020-06-01,6.764079759780825
2020-06-02,1.4973110058050676
2020-06-03,1.3
2020-06-04,1.8
2020-06-05,4.7194148221143175
2020-06-06,1.7
2020-06-07,1.3
2020-06-08,7.0
2020-06-09,2.002847882136297
2020-06-10,1.3667045775809041
2020-06-11,1.5892984625224305
2020-06-12,1.5
2020-06-13,1.2
2020-06-14,6.3
2020-06-15,1.9860400618359102
2020-06-16,12.467904671765655
2020-06-17,6.9
2020-06-18,3.5198916459182636
2020-06-19,1.8
2020-06-20,1.2
2020-06-21,3.6
2020-06-22,11.07756916330272
2020-06-23,26.3
2020-06-24,0.0
2020-06-25,8.445329574173684
2020-06-26,9.955713349071832
2020-06-27,0.4
2020-06-28,1.1
2020-06-29,9.0
2020-06-30,12.50703025761154
2020-07-01,2.85500568048722
2020-07-02,2.5
2020-07-03,1.7
2020-07-04,1.9685810557254253
2020-07-05,0.0
2020-07-06,10.6
2020-07-07,14.185724867522332
2020-07-08,6.074196157640687
2020-07-09,18.319427331790596
2020-07-10,2.0
2020-07-11,1.6718004572646854
2020-07-12,3.2
2020-07-13,16.611221701206144
2020-07-14,2.8455851278415247
2020-07-15,16.1
2020-07-16,2.0
2020-07-17,3.2
2020-07-18,0.0
2020-07-19,1.4
2020-07-20,2.8
2020-07-21,1.6
2020-07-22,1.3565086788890741
2020-07-23,15.841968555214637
2020-07-24,6.043385431326884
2020-07-25,2.0
2020-07-26,5.75651928135694
2020-07-27,2.2
2020-07-28,2.7
2020-07-29,14.652726501363032
2020-07-30,2.655580391015871
2020-07-31,19.22453933090005
2020-08-01,7.083515812233553
2020-08-02,1.2
2020-08-03,9.6
2020-08-04,1.3
2020-08-05,2.3
2020-08-06,24.114299103966427
2020-08-07,35.29487248730922
2020-08-08,6.120658938866187
2020-08-09,0.1
2020-08-10,0.7627398519709324
2020-08-11,0.6
2020-08-12,11.783164797211887
2020-08-13,1.1
2020-08-14,9.7
2020-08-15,1.0
2020-08-16,3.719942256087842
2020-08-17,1.7
2020-08-18,1.531834086597128
2020-08-19,1.5
2020-08-20,30.147640240465595
2020-08-21,10.362914993306333
2020-08-22,1.0114983700034241
2020-08-23,8.1
2020-08-24,2.9
2020-08-25,1.5
2020-08-26,1.3
2020-08-27,3.1
2020-08-28,2.7
2020-08-29,3.4
2020-08-30,0.7
2020-08-31,9.48802653902899
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,3.2
2020-09-04,0.0
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,6.0
2020-09-08,4.8
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,2.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,2.1
2020-09-19,0.6989430949214382
2020-09-20,0.7
2020-09-21,6.0
2020-09-22,4.091042980409403
2020-09-23,31.310188416616434
2020-09-24,53.7982150007046
2020-09-25,1.7
2020-09-26,7.9
2020-09-27,0.5
2020-09-28,4.45716793968365
2020-09-29,46.0
2020-09-30,43.43214171088091
2020-10-01,14.223015518406536
2020-10-02,5.878543888021509
2020-10-03,15.105789033534423
2020-10-04,1.4
2020-10-05,7.0
2020-10-06,4.5
2020-10-07,5.1
2020-10-08,2.9
2020-10-09,26.87600497522378
2020-10-10,3.86298297352037
2020-10-11,1.1
2020-10-12,12.889120153251204
2020-10-13,3.8
2020-10-14,3.4643094990410113
2020-10-15,2.5
2020-10-16,17.132173930199723
2020-10-17,1.3
2020-10-18,18.221647737478776
2020-10-19,54.038155501665344
2020-10-20,47.94688493925954
2020-10-21,5.7
2020-10-22,3.7
2020-10-23,42.4
2020-10-24,15.6
2020-10-25,11.936220534197624
2020-10-26,3.4061950348234964
2020-10-27,2.4
2020-10-28,3.3
2020-10-29,2.5
2020-10-30,2.2
2020-10-31,11.36206002882503
2020-11-01,8.996061299555326
2020-11-02,9.84661704820774
2020-11-03,4.2
2020-11-04,35.253850620123586
2020-11-05,83.9
2020-11-06,80.75731331982976
2020-11-07,28.429094838266554
2020-11-08,14.04661416705627
2020-11-09,36.79310973082061
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,2.7
2020-11-17,0.0
2020-11-18,1.9
2020-11-19,2.9
2020-11-20,6.8
2020-11-21,2.2
2020-11-22,7.9
2020-11-23,19.9
2020-11-24,0.0
2020-11-25,0.0
2020-11-26,15.6
2020-11-27,0.0
2020-11-28,25.9
2020-11-29,6.6
2020-11-30,0.0
2020-12-01,6.7
2020-12-02,22.4
2020-12-03,5.6
2020-12-04,0.0
2020-12-05,2.7
2020-12-06,5.9
2020-12-07,17.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,0.0
2020-12-13,1.3
2020-12-14,2.3
2020-12-15,7.3
2020-12-16,1.8
2020-12-17,3.7
2020-12-18,21.776530179339552
2020-12-19,16.2
2020-12-20,1.2
2020-12-21,2.265178012851722
2020-12-22,12.3
2020-12-23,4.2
2020-12-24,0.0
2020-12-25,3.3365188813919877
2020-12-26,3.5142434661489257
2020-12-27,8.0
2020-12-28,4.5
2020-12-29,5.8
2020-12-30,9.936368649825736
2020-12-31,8.099136637898642
2021-01-01,14.4
2021-01-02,0.0
2021-01-03,2.0274471297384835
2021-01-04,1.6
2021-01-05,10.6
2021-01-06,4.6
2021-01-07,15.0
2021-01-08,60.7
2021-01-09,34.4
2021-01-10,5.3
2021-01-11,18.8
2021-01-12,11.5
2021-01-13,53.3
2021-01-14,2.8
2021-01-15,14.0
2021-01-16,5.0
2021-01-17,0.0
2021-01-18,30.75161350229866
2021-01-19,1.9
2021-01-20,1.1
2021-01-21,0.0
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,2.9537891283511035
2021-01-25,17.49987838787894
2021-01-26,11.3
2021-01-27,8.8
2021-01-28,5.3857511611773035
2021-01-29,3.0
2021-01-30,5.873774607132446
2021-01-31,2.6
2021-02-01,10.578361355130976
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,20.477236992866953
2021-02-05,3.1478984191423036
2021-02-06,2.1
2021-02-07,0.5
2021-02-08,15.4
2021-02-09,2.4
2021-02-10,12.737353498500585
2021-02-11,18.96391057782019
2021-02-12,2.0163046061146703
2021-02-13,16.5
2021-02-14,2.0580565487780333
2021-02-15,17.7213595041801
2021-02-16,2.9
2021-02-17,1.5
2021-02-18,1.9
2021-02-19,1.0
2021-02-20,0.7
2021-02-21,0.8
2021-02-22,7.5
2021-02-23,2.1503110297075687
2021-02-24,3.9344782953406012
2021-02-25,10.711098793237241
2021-02-26,8.663862217940459
2021-02-27,4.6824603742814475
2021-02-28,1.6
2021-03-01,3.0506400905265214
